WGT,RACE,NETWORTH
 2723.3623626000,2,    493300.00
 2731.4126647000,2,    507030.00
 2938.3081944000,2,    511980.00
 2803.4172470000,2,    542750.00
 2981.0547156000,2,    503000.00
 5415.2522913000,3,    143300.00
 5451.3182460000,3,    143300.00
 5435.4589009000,3,    143300.00
 5457.2358969000,3,    143300.00
 5435.6981831000,3,    143300.00
 2941.6308668000,1,   8350000.00
 3062.9015064000,1,   8351000.00
 3157.9054703000,1,   8351000.00
 3036.5647038000,1,   8350000.00
 2964.2822007000,1,   8350000.00
 3023.8246837000,2,       270.00
 3073.0055761000,2,       210.00
 3012.7611936000,2,       190.00
 3072.6727065000,2,       250.00
 3027.0031823000,2,       260.00
  107.7419993500,1,  26910000.00
  108.1541639700,1,  26909000.00
  108.3009741700,1,  26914000.00
  109.6964724800,1,  26928000.00
  110.0930195500,1,  26899600.00
 7611.5891333000,1,   4419501.00
 7981.2375996000,1,   4804801.00
 8189.5271722000,1,   4338701.00
 7876.7368309000,1,   5109001.00
 7842.0570505000,1,   4734801.00
 9784.1912446000,1,    950400.00
 9825.5349364000,1,    949500.00
10577.4889270000,1,    949500.00
10096.0815370000,1,    950500.00
10740.0090990000,1,    951500.00
 3827.6175108000,1,     16000.00
 3816.0440895000,1,     16000.00
 3834.3915716000,1,     16000.00
 3802.6041321000,1,     16000.00
 3828.8241331000,1,     16000.00
 6252.8767200000,2,    517300.00
 6416.8417168000,2,    517200.00
 6304.5375668000,2,    517200.00
 6380.8830214000,2,    517100.00
 6327.6532705000,2,    517200.00
 2853.8362841000,3,    267800.00
 2744.7984836000,3,    225200.00
 2745.2155104000,3,    223000.00
 2803.2365953000,3,    235400.00
 2711.6397674000,3,    250400.00
 6141.6224608000,1,      -120.00
 6231.5593037000,1,     -1020.00
 6166.9141305000,1,       880.00
 6165.6394414000,1,      1880.00
 6171.4499379000,1,       880.00
 2192.1712295000,3,     10980.00
 2130.9304791000,3,     10140.00
 2168.4822042000,3,      7920.00
 2158.9584712000,3,     14840.00
 2143.6985980000,3,     12620.00
 6446.7361915000,1,    914500.00
 6468.9109467000,1,    865900.00
 6968.8202132000,1,    876100.00
 6641.0012815000,1,    887600.00
 7073.3266227000,1,    898970.00
22607.4626880000,1,     52980.00
22062.4589670000,1,     50920.00
21870.2867740000,1,     50880.00
22296.5082170000,1,     48940.00
21517.3841390000,1,     41940.00
 9002.0343520000,2,     12500.00
 8940.6365423000,2,     13100.00
 8817.6310025000,2,     12000.00
 9296.6004863000,2,     14900.00
 8944.0203779000,2,     12400.00
 2904.2539803000,1,   7480000.00
 3083.8013948000,1,   7474000.00
 3186.8423452000,1,   7479000.00
 3065.9472310000,1,   7480000.00
 2927.5210239000,1,   7481000.00
 2873.5102542000,1,   3694800.00
 3051.1570234000,1,   3934800.00
 3153.1072073000,1,   8141700.00
 3033.4918594000,1,   4472700.00
 1471.5578751000,1,   1648500.00
 6840.6118481000,1,    642000.00
 6835.9323949000,1,    613000.00
 7411.2010381000,1,    629000.00
 6988.8567130000,1,    645000.00
 7507.2000292000,1,    621000.00
 1645.9000058000,4,    645600.00
 1640.8089791000,4,    644600.00
 1769.4770705000,4,    647700.00
 1670.3107555000,4,    646700.00
 1792.0764221000,4,    647700.00
 2859.3898474000,1,   1740000.00
 3365.1918341000,1,   1747000.00
 2410.8736037000,1,   1746000.00
 2886.7575432000,1,   1760000.00
 2600.3382448000,1,   1739000.00
 2775.8456084000,2,     92100.00
 2694.0054472000,2,     92100.00
 2658.4628778000,2,     92100.00
 2692.0082935000,2,     92100.00
 2632.7347070000,2,     92100.00
 6550.3902027000,3,      8600.00
 6377.0798569000,3,      8600.00
 6510.9755633000,3,      8700.00
 6437.9586878000,3,      8600.00
 6408.6869404000,3,      8700.00
11332.7172400000,1,    393380.00
10521.0620920000,1,    497670.00
10856.6858960000,1,    518380.00
10798.0148750000,1,    409420.00
10610.8590400000,1,    420600.00
 2797.7109803000,3,      4700.00
 2695.0726243000,3,      4700.00
 2759.6731891000,3,      4800.00
 2750.4313532000,3,      4700.00
 2715.2046335000,3,      4800.00
13152.2280410000,1,    292000.00
 8486.2830971000,1,    390500.00
 9136.5131824000,1,    362600.00
 8717.8358892000,1,    388100.00
12526.8245650000,1,    282800.00
 2701.6452882000,1,   3883500.00
 2960.1812595000,1,   3884500.00
 3211.9618700000,1,   3885500.00
 2875.1741913000,1,   3885500.00
 2782.3455811000,1,   3883500.00
12647.8150820000,1,    178730.00
12171.9072820000,1,    159230.00
12188.3138400000,1,    183430.00
12437.8241070000,1,    190090.00
12046.3970190000,1,    189710.00
 2281.4489292000,4,     86400.00
 2238.9492631000,4,     86400.00
 2279.7178626000,4,     86400.00
 2284.5529939000,4,     86400.00
 2249.5857034000,4,     86400.00
 7591.4875538000,1,   7266001.00
 7981.2375996000,1,   9102001.00
 8189.5271722000,1,   8708001.00
 7876.7368309000,1,  10624001.00
 7821.5905552000,1,   8014001.00
11528.6879490000,1,    220000.00
11267.6289260000,1,    221000.00
11099.8073730000,1,    220000.00
11361.6944770000,1,    220000.00
11020.5444720000,1,    220000.00
  173.7795366700,1,  10168000.00
  186.2504506600,1,  10168000.00
  193.3510751500,1,  10167000.00
  187.0114011300,1,  10167000.00
  177.0627435500,1,  10167000.00
13270.5934050000,1,    728600.00
13916.5305150000,1,   1230400.00
15087.6663170000,1,    700600.00
13731.0800990000,1,    994900.00
15323.5106580000,1,   1602700.00
 9883.5894018000,1,    423300.00
 9415.5069760000,1,    423300.00
 9510.8067411000,1,    423200.00
 9772.4519421000,1,    423300.00
 9503.1320034000,1,    423300.00
  120.3798136000,1,  11687400.00
  128.8267900500,1,  11699000.00
  135.3195119200,1,  11837000.00
  129.3780797700,1,  11748000.00
  122.5932736600,1,  11685000.00
   54.7426830370,1,  80182000.00
   54.9524607540,1,  80182000.00
   55.2573245670,1,  80172000.00
   56.4592738380,1,  80182000.00
   55.2220591670,1,  80182000.00
 2487.1014144000,4,   1049200.00
 2495.3751323000,4,   1049200.00
 2683.2091069000,4,   1050300.00
 2561.9535814000,4,   1091300.00
 2722.8218278000,4,   1050300.00
 8240.7990630000,1,    927600.00
 8273.8398104000,1,    926600.00
 8905.9183473000,1,    926600.00
 8497.4020049000,1,    926500.00
 9043.3682915000,1,    927500.00
 6914.8782476000,1,    546551.00
 6938.6632650000,1,    546451.00
 7474.8743972000,1,    546451.00
 7123.2502680000,1,    545451.00
 7586.9697392000,1,    546451.00
 7735.8477359000,1,    -39500.00
 7694.2460703000,1,    -38500.00
 7731.8136761000,1,    -39500.00
 7632.2374053000,1,    -39500.00
 7744.5709344000,1,    -39500.00
  653.7589223200,1,   9825500.00
  690.9037352500,1,   9838950.00
  711.5536583900,1,   9871070.00
  686.5055194700,1,   9930000.00
  665.9118431700,1,   9898500.00
 1652.8138400000,2,     28460.00
 1690.4916216000,2,     32860.00
 1640.6384922000,2,     23260.00
 1680.1424416000,2,     24560.00
 1648.0568220000,2,     23760.00
 6181.1944386000,2,    954200.00
 6157.1416407000,2,    953200.00
 6764.6834056000,2,    954200.00
 6310.9748223000,2,    953200.00
 6844.5248555000,2,    953200.00
 9296.2204681000,1,     33950.00
 8930.8928846000,1,     33950.00
 9166.0039969000,1,     33950.00
 9082.9754078000,1,     33950.00
 9003.1720318000,1,     33950.00
14797.9448760000,1,      6480.00
15171.6382560000,1,      6440.00
15000.9003280000,1,      6650.00
15075.4323460000,1,      6690.00
15050.1585320000,1,      6340.00
 3812.2265023000,1,    521000.00
 3830.3255600000,1,    521000.00
 4093.6942337000,1,    521000.00
 3932.1107901000,1,    520000.00
 4162.8508726000,1,    521000.00
 2141.3500657000,4,    453410.00
 2135.3518854000,4,    454520.00
 2302.7407834000,4,    453210.00
 2174.3700196000,4,    454540.00
 2332.1474848000,4,    454370.00
 1031.8550951000,1,  23358200.00
 1035.3841968000,1,  24295700.00
  976.2184825300,1,  15026400.00
  941.7681815100,1,  12706500.00
  909.6268297500,1,  18854600.00
 1675.3841348000,3,     73930.00
 1660.3123038000,3,     48940.00
 1666.3455344000,3,     64940.00
 1670.4883928000,3,     46820.00
 1698.4058527000,3,     85840.00
   44.1986043540,1, 133042000.00
   44.6793208730,1, 131372000.00
   45.1340916970,1, 132439000.00
   46.0726316020,1, 126820900.00
   44.4735834650,1, 129547000.00
 2896.3944342000,3,     79420.00
 2791.1007991000,3,    111270.00
 2760.4638623000,3,     21070.00
 2803.0712599000,3,    113070.00
 2741.0658628000,3,    101070.00
10066.6302150000,1,     14160.00
10176.4089280000,1,     11070.00
10150.0743970000,1,     13270.00
10164.6609320000,1,     10080.00
10176.6965340000,1,     15660.00
   17.4255476840,1, 164051060.00
   17.4758680310,1, 174874760.00
   17.6838768110,1, 163930970.00
   17.9182826700,1, 172166570.00
   17.5526267170,1, 175032560.00
10421.5729770000,1,    258110.00
 9803.5749321000,1,    259260.00
10012.8987050000,1,    258620.00
 9823.6829412000,1,    239200.00
 9817.3806792000,1,    250850.00
 4631.0385816000,1,     50300.00
 4662.8818395000,1,     52200.00
 4677.5884383000,1,     51200.00
 4674.3288924000,1,     51300.00
 4684.6912628000,1,     50300.00
  120.1559149700,1,   7477000.00
  128.5871805900,1,   7475000.00
  135.0678264100,1,   7476100.00
  129.1374449400,1,   7479800.00
  122.3652581300,1,   7477100.00
  665.6362664700,1,   7010100.00
  703.4559179600,1,   6559100.00
  724.4810042300,1,   7710100.00
  698.9777963900,1,  10809100.00
  678.0099788400,1,   7710100.00
10643.0845940000,1,     -1800.00
10447.2023030000,1,     -1700.00
10606.6356910000,1,     -1700.00
10614.0291800000,1,     -1700.00
10590.3691290000,1,      -600.00
22057.2456350000,1,    142100.00
20305.2849680000,1,    142100.00
20159.2894530000,1,    142100.00
20762.6163700000,1,    142100.00
20031.7477980000,1,    142100.00
 2778.5905108000,3,    509400.00
 2786.8040682000,3,    540600.00
 2997.8953146000,3,    489900.00
 2860.2688601000,3,    525600.00
 3041.5087095000,3,    556300.00
 1650.9526245000,4,    769200.00
 1644.9829636000,4,    607800.00
 1774.7378247000,4,    714600.00
 3235.0513883000,4,    530200.00
 1797.6840276000,4,    561500.00
 7611.5891333000,1,   4784000.00
 7981.2375996000,1,   4784000.00
 8189.5271722000,1,   4784000.00
 7876.7368309000,1,   4784000.00
 7842.0570505000,1,   4784000.00
   46.0172634340,1, 186768300.00
   46.4278122130,1, 138476010.00
   46.7930014520,1, 151090600.00
   47.7388243530,1, 185021900.00
   46.2767279430,1, 151517200.00
15358.1455200000,1,     69400.00
14750.3927780000,1,     69400.00
14952.9519170000,1,     69400.00
14882.5842630000,1,     69400.00
14805.9234540000,1,     69390.00
 6103.4963600000,3,     71000.00
 5704.0456648000,3,     71000.00
 5865.3282726000,3,     71000.00
 5870.8404642000,3,     71000.00
 5789.8611073000,3,     71000.00
 7838.3574890000,1,      7000.00
 8076.9936661000,1,      8000.00
 8003.2298225000,1,      7000.00
 7830.3445751000,1,      7000.00
 8114.9368058000,1,      7000.00
 9744.6075749000,2,     99200.00
 9850.8299378000,2,     99200.00
 9696.3828795000,2,     97200.00
 9796.3769596000,2,     99200.00
 9781.1935183000,2,     99200.00
 7938.0575592000,1,    780690.00
 7967.5504609000,1,    779060.00
 8576.4535299000,1,    779860.00
 8180.4865397000,1,    777880.00
 8708.8312500000,1,    778960.00
 7636.3133824000,3,    173770.00
 7245.8949927000,3,    161170.00
 7284.5154354000,3,    160370.00
 7374.3858618000,3,    162570.00
 7200.5224240000,3,    178770.00
 1965.5573069000,2,   -190270.00
 1964.4872352000,2,   -158790.00
 1968.2449848000,2,   -238870.00
 1962.4400095000,2,   -183080.00
 1968.4778957000,2,   -161680.00
 4058.7354070000,2,      3400.00
 4087.6179565000,2,      3400.00
 4032.4803445000,2,      3400.00
 4116.9783473000,2,      4400.00
 4032.3431044000,2,      5400.00
 9990.9398354000,1,    131620.00
 9929.1520968000,1,    114230.00
10028.1539650000,1,    119880.00
 9901.6705424000,1,    132940.00
10029.9822230000,1,    115310.00
 9162.2003006000,4,      4000.00
 9090.5518589000,4,      4000.00
 9182.9571214000,4,      4000.00
 9366.9511541000,4,      3900.00
 9207.5451412000,4,      4000.00
 2578.5880237000,1,   2574890.00
 2827.0072330000,1,   2586760.00
 3065.0282783000,1,   2585570.00
 2745.9156680000,1,   2575230.00
 2655.9817701000,1,   2584870.00
 1859.7521937000,1,   8103400.00
 1917.9661368000,1,   8088400.00
 2046.7189365000,1,   8073400.00
 1920.8990965000,1,   8078400.00
 1838.7680705000,1,   8099400.00
 2207.4997349000,4,     45510.00
 2142.4160957000,4,     44580.00
 2114.1507583000,4,     45600.00
 2140.8278530000,4,     44570.00
 2093.6903516000,4,     45580.00
 7586.0776407000,1,      9480.00
 7697.1668321000,1,      9480.00
 7617.3176870000,1,      9480.00
 7615.7432023000,1,      9480.00
 7622.9202761000,1,      9480.00
   44.2521043340,1,  59854000.00
   44.6469050250,1,  59492000.00
   44.9980861060,1,  59182000.00
   45.9076285370,1,  59492000.00
   44.5016161400,1,  59342000.00
10895.2649760000,1,    149000.00
10188.3491380000,1,    135000.00
10488.9535790000,1,    139000.00
10491.9833000000,1,    142000.00
10360.1484510000,1,    139000.00
 3705.6289723000,1,   9786300.00
 3992.7228418000,1,   9790700.00
 4152.9782415000,1,   9797500.00
 3998.0629513000,1,   9793300.00
 3784.4317970000,1,   9789400.00
20117.9900970000,1,    246830.00
18778.0532920000,1,    245820.00
19062.1873300000,1,    247830.00
18989.5363850000,1,    246530.00
18857.1943690000,1,    247520.00
 2989.3819581000,2,    809500.00
 3010.1508696000,2,    461800.00
 3110.1586772000,2,    484520.00
 3110.9322166000,2,    550060.00
 3192.5540839000,2,    660640.00
  471.2829518800,4,  39872000.00
  461.7299542400,4,  35573500.00
  464.4717219800,4,  39526100.00
  469.5180860200,4,  35455400.00
  478.9185371500,4,  40300900.00
11412.4019240000,1,   2473100.00
13440.0999040000,1,   2474100.00
 9625.8850598000,1,   2474100.00
11539.9039280000,1,   2475100.00
10383.9145890000,1,   2473100.00
  508.8739936600,1,   4203000.00
  545.0464540800,1,   4204000.00
  571.8483857200,1,   4203000.00
  544.5702415000,1,   4204000.00
  512.2549063900,1,   4203000.00
 1037.7313961000,4,    239500.00
 1048.2038326000,4,    239500.00
 1130.7100142000,4,    239500.00
 1086.8806450000,4,    239500.00
 1150.1870854000,4,    240500.00
15181.6868510000,4,   -115500.00
13916.5305150000,4,    875600.00
15141.6850060000,4,   -103900.00
13056.3771490000,4,   2417100.00
14395.2529200000,4,    -87000.00
 4342.4925690000,1,    229800.00
 4414.1308453000,1,    229700.00
 4407.6873262000,1,    227700.00
 4385.3236164000,1,    227900.00
 4426.3434595000,1,    228800.00
   12.1736288780,1,  17487600.00
   13.0079061740,1,  17487600.00
   13.5823682400,1,  17497500.00
   12.9906681270,1,  17487600.00
   12.3998610180,1,  17487600.00
 2125.1887679000,1,  21878100.00
 2117.4658339000,1,  22139100.00
 2144.8293033000,1,  21880100.00
 2105.7345860000,1,  21909100.00
 2203.1683607000,1,  22008100.00
 4730.6283056000,2,      4200.00
 4780.1877159000,2,      4100.00
 4712.9549207000,2,      3500.00
 4746.5689604000,2,      2500.00
 4665.2620346000,2,      3800.00
  834.7639836200,1,  20741500.00
  860.5832930900,1,  19560500.00
  895.9793750000,1,   8653500.00
  864.8573889000,1,  11627500.00
  854.5359255700,1,  11390500.00
16943.7221940000,1,         1.00
16892.4901070000,1,         1.00
16973.7089430000,1,         1.00
16832.9954200000,1,         1.00
16949.0635510000,1,         1.00
 8228.0635068000,1,    659790.00
 8261.0531921000,1,    663990.00
 8892.1548976000,1,    664790.00
 8484.2698876000,1,    675350.00
 9029.3924229000,1,    669880.00
   53.2548737050,1, 106261000.00
   53.4589500350,1, 106351000.00
   53.7555281880,1, 106427000.00
   54.9248106030,1, 111851000.00
   53.7212212390,1, 105667000.00
 7774.4331618000,1,    453500.00
 7794.6487270000,1,    455500.00
 8400.5913725000,1,    453500.00
 8000.7813675000,1,    449500.00
 8528.6373803000,1,    447500.00
 3166.8572198000,1,   1391500.00
 3669.3385176000,1,   1791500.00
 3431.0111487000,1,   1381500.00
 3235.4870926000,1,   1420500.00
 3475.4538250000,1,   1391500.00
  977.7403574600,4,      3700.00
 1002.7556885000,4,      3700.00
  987.3723545900,4,      3700.00
 1006.2462161000,4,      3700.00
  992.2660381400,4,      3700.00
 3097.4156298000,1,   4594000.00
 3395.8182962000,1,   4594000.00
 3681.7306247000,1,   4594000.00
 3298.4106147000,1,   4594000.00
 3190.3814691000,1,   4594000.00
 6244.9849836000,1,      7940.00
 6251.3224131000,1,     12200.00
 6218.5011673000,1,      7810.00
 6163.6479239000,1,      9380.00
 6227.4868369000,1,     10480.00
   46.1258285390,1,1200270600.00
   46.6275060930,1,1198169000.00
   47.1021066230,1,1111453000.00
   48.0815703730,1,1203574000.00
   46.4127977670,1,1189323000.00
 3673.3369132000,2,     81920.00
